iter	Passed	Remaining
1662	108468	54593
1663	108536	54529
1664	108593	54459
1665	108655	54393
1666	108727	54331
1667	108785	54262
1668	108848	54195
1669	108907	54127
1670	108962	54057
1671	109021	53989
1672	109088	53925
1673	109153	53859
1674	109225	53797
1675	109304	53739
1676	109370	53674
1677	109435	53609
1678	109495	53541
1679	109550	53471
1680	109619	53407
1681	109683	53341
1682	109739	53272
1683	109810	53209
1684	109867	53140
1685	109922	53070
1686	109988	53005
1687	110055	52941
1688	110105	52868
1689	110170	52803
1690	110231	52736
1691	110287	52666
1692	110354	52602
1693	110422	52538
1694	110474	52467
1695	110545	52404
1696	110608	52338
1697	110673	52273
1698	110735	52206
1699	110788	52135
1700	110850	52069
1701	110903	51998
1702	110969	51933
1703	111027	51865
1704	111086	51797
1705	111135	51724
1706	111202	51660
1707	111266	51594
1708	111319	51523
1709	111374	51453
1710	111433	51385
1711	111501	51321
1712	111562	51255
1713	111637	51194
1714	111704	51130
1715	111755	51058
1716	111809	50988
1717	111862	50917
1718	111925	50851
1719	111990	50786
1720	112046	50717
1721	112091	50643
1722	112151	50575
1723	112203	50504
1724	112259	50435
1725	112322	50369
1726	112374	50298
1727	112424	50226
1728	112497	50165
1729	112558	50098
1730	112612	50028
1731	112671	49960
1732	112738	49896
1733	112802	49830
1734	112863	49763
1735	112916	49693
1736	112979	49627
1737	113034	49558
1738	113098	49492
1739	113156	49424
1740	113207	49353
1741	113265	49285
1742	113327	49218
1743	113389	49152
1744	113444	49083
1745	113513	49020
1746	113577	48954
1747	113641	48889
1748	113712	48826
1749	113766	48757
1750	113832	48692
1751	113899	48628
1752	113958	48560
1753	114024	48496
1754	114087	48430
1755	114144	48361
1756	114189	48288
1757	114261	48226
1758	114323	48160
1759	114377	48090
1760	114437	48023
1761	114510	47961
1762	114558	47889
1763	114616	47821
1764	114682	47757
1765	114734	47686
1766	114793	47619
1767	114858	47554
1768	114909	47483
1769	114973	47418
1770	115025	47348
1771	115088	47282
1772	115154	47217
1773	115204	47146
1774	115262	47079
1775	115314	47009
1776	115383	46945
1777	115447	46880
1778	115514	46816
1779	115566	46745
1780	115628	46680
1781	115693	46615
1782	115750	46547
1783	115793	46473
1784	115849	46404
1785	115907	46337
1786	115968	46270
1787	116030	46204
1788	116089	46137
1789	116154	46072
1790	116211	46004
1791	116277	45940
1792	116344	45875
1793	116396	45806
1794	116450	45736
1795	116513	45671
1796	116568	45602
1797	116626	45534
1798	116688	45469
1799	116765	45408
1800	116818	45339
1801	116873	45270
1802	116944	45208
1803	117014	45145
1804	117083	45081
1805	117134	45011
1806	117199	44946
1807	117250	44876
1808	117309	44809
1809	117359	44739
1810	117414	44670
1811	117470	44602
1812	117529	44535
1813	117587	44468
1814	117637	44397
1815	117703	44333
1816	117756	44263
1817	117817	44197
1818	117881	44132
1819	117944	44067
1820	118005	44000
1821	118061	43932
1822	118110	43862
1823	118165	43793
1824	118221	43725
1825	118279	43658
1826	118338	43591
1827	118393	43523
1828	118454	43457
1829	118518	43392
1830	118572	43323
1831	118635	43257
1832	118689	43189
1833	118756	43125
1834	118824	43061
1835	118875	42992
1836	118943	42928
1837	119006	42863
1838	119081	42801
1839	119143	42736
1840	119202	42669
1841	119258	42601
1842	119308	42531
1843	119376	42468
1844	119424	42397
1845	119495	42334
1846	119548	42265
1847	119603	42197
1848	119668	42133
1849	119736	42069
1850	119797	42003
1851	119855	41936
1852	119918	41871
1853	119982	41806
1854	120030	41735
1855	120092	41669
1856	120144	41600
1857	120195	41531
1858	120251	41463
1859	120310	41397
1860	120371	41331
1861	120425	41262
1862	120490	41198
1863	120556	41134
1864	120618	41068
1865	120686	41004
1866	120741	40937
1867	120816	40875
1868	120881	40811
1869	120945	40746
1870	120996	40677
1871	121039	40605
1872	121099	40538
1873	121163	40474
1874	121231	40410
1875	121275	40339
1876	121324	40269
1877	121397	40207
1878	121452	40139
1879	121519	40075
1880	121582	40010
1881	121648	39946
1882	121708	39879
1883	121775	39816
1884	121849	39754
1885	121909	39688
1886	121962	39620
1887	122018	39552
1888	122080	39486
1889	122141	39421
1890	122206	39356
1891	122251	39285
1892	122310	39219
1893	122368	39152
1894	122410	39081
1895	122474	39016
1896	122528	38948
1897	122598	38885
1898	122657	38819
1899	122718	38753
1900	122780	38687
1901	122830	38618
1902	122898	38555
1903	122961	38489
1904	123028	38426
1905	123084	38359
1906	123139	38291
1907	123188	38222
1908	123239	38153
1909	123306	38089
1910	123368	38023
1911	123425	37957
1912	123487	37891
1913	123549	37826
1914	123617	37762
1915	123675	37696
1916	123733	37629
1917	123791	37563
1918	123858	37499
1919	123925	37435
1920	124002	37374
1921	124067	37310
1922	124123	37243
1923	124196	37181
1924	124264	37117
1925	124331	37054
1926	124394	36989
1927	124473	36928
1928	124540	36865
1929	124606	36800
1930	124680	36738
1931	124743	36674
1932	124806	36609
1933	124871	36544
1934	124935	36479
1935	125001	36415
1936	125059	36349
1937	125122	36284
1938	125172	36215
1939	125240	36151
1940	125304	36087
1941	125371	36023
1942	125423	35955
1943	125483	35889
1944	125536	35821
1945	125590	35753
1946	125638	35684
1947	125691	35616
1948	125758	35553
1949	125818	35487
1950	125870	35419
1951	125932	35354
1952	125993	35288
1953	126049	35221
1954	126106	35155
1955	126178	35092
1956	126245	35028
1957	126300	34961
1958	126358	34895
1959	126409	34827
1960	126461	34759
1961	126516	34691
1962	126570	34624
1963	126628	34558
1964	126688	34492
1965	126743	34425
1966	126795	34357
1967	126842	34288
1968	126892	34220
1969	126956	34155
1970	127013	34089
1971	127077	34024
1972	127137	33959
1973	127193	33892
1974	127251	33826
1975	127312	33761
1976	127376	33696
1977	127431	33629
1978	127490	33563
1979	127545	33496
1980	127615	33433
1981	127679	33369
1982	127744	33304
1983	127801	33238
1984	127853	33171
1985	127918	33106
1986	127974	33040
1987	128028	32973
1988	128093	32908
1989	128156	32844
1990	128230	32782
1991	128289	32716
1992	128354	32652
1993	128411	32585
1994	128469	32519
1995	128543	32457
1996	128592	32389
1997	128654	32324
1998	128723	32261
1999	128793	32198
2000	128859	32134
2001	128913	32067
2002	128976	32002
2003	129037	31937
2004	129096	31871
2005	129151	31805
2006	129212	31739
2007	129259	31671
2008	129320	31605
2009	129388	31542
2010	129451	31477
2011	129514	31413
2012	129585	31350
2013	129649	31285
2014	129708	31220
2015	129767	31154
2016	129835	31090
2017	129896	31025
2018	129955	30960
2019	130013	30894
2020	130072	30828
2021	130126	30761
2022	130191	30697
2023	130246	30631
2024	130301	30564
2025	130365	30500
2026	130419	30433
2027	130472	30366
2028	130537	30302
2029	130591	30235
2030	130658	30171
2031	130727	30108
2032	130780	30041
2033	130839	29975
2034	130903	29911
2035	130962	29846
2036	131036	29783
2037	131101	29719
2038	131168	29656
2039	131225	29590
2040	131290	29525
2041	131350	29460
2042	131405	29394
2043	131479	29332
2044	131556	29270
2045	131615	29205
2046	131695	29144
2047	131779	29084
2048	131856	29022
2049	131936	28961
2050	132019	28901
2051	132083	28837
2052	132159	28775
2053	132226	28711
2054	132288	28646
2055	132347	28580
2056	132403	28514
2057	132459	28448
2058	132531	28385
2059	132600	28322
2060	132658	28256
2061	132731	28194
2062	132787	28127
2063	132848	28062
2064	132909	27997
2065	132973	27933
2066	133035	27868
2067	133099	27804
2068	133158	27738
2069	133220	27673
2070	133278	27608
2071	133337	27542
2072	133403	27478
2073	133463	27413
2074	133525	27348
2075	133578	27281
2076	133650	27219
2077	133719	27155
2078	133767	27088
2079	133822	27021
2080	133881	26956
2081	133935	26890
2082	133987	26823
2083	134049	26758
2084	134113	26694
2085	134181	26630
2086	134243	26565
2087	134302	26500
2088	134368	26436
2089	134420	26369
2090	134480	26304
2091	134541	26239
2092	134596	26173
2093	134676	26112
2094	134747	26049
2095	134808	25984
2096	134869	25919
2097	134936	25855
2098	135004	25791
2099	135062	25726
2100	135121	25660
2101	135169	25593
2102	135233	25529
2103	135294	25464
2104	135356	25399
2105	135415	25334
2106	135482	25270
2107	135531	25203
2108	135584	25136
2109	135651	25073
2110	135708	25007
2111	135768	24942
2112	135827	24876
2113	135886	24811
2114	135939	24745
2115	135996	24679
2116	136047	24613
2117	136105	24547
2118	136159	24481
2119	136227	24418
2120	136284	24352
2121	136342	24287
2122	136395	24220
2123	136460	24156
2124	136520	24091
2125	136595	24029
2126	136649	23963
2127	136717	23899
2128	136775	23834
2129	136838	23770
2130	136887	23703
2131	136938	23636
2132	137002	23572
2133	137057	23506
2134	137120	23442
2135	137178	23376
2136	137248	23313
2137	137305	23248
2138	137365	23183
2139	137423	23117
2140	137476	23051
2141	137536	22986
2142	137603	22923
2143	137663	22858
2144	137722	22793
2145	137787	22729
2146	137834	22662
2147	137894	22597
2148	137942	22530
2149	138002	22465
2150	138066	22401
2151	138133	22337
2152	138190	22272
2153	138238	22205
2154	138298	22140
2155	138356	22075
2156	138411	22009
2157	138467	21944
2158	138522	21878
2159	138584	21814
2160	138642	21749
2161	138702	21684
2162	138762	21619
2163	138819	21554
2164	138876	21489
2165	138933	21423
2166	138990	21358
2167	139042	21292
2168	139114	21229
2169	139178	21165
2170	139246	21101
2171	139306	21037
2172	139363	20971
2173	139424	20907
2174	139488	20843
2175	139546	20778
2176	139606	20713
2177	139660	20647
2178	139719	20582
2179	139788	20519
2180	139847	20454
2181	139899	20388
2182	139950	20322
2183	140002	20256
2184	140063	20192
2185	140126	20127
2186	140193	20064
2187	140260	20000
2188	140322	19936
2189	140374	19870
2190	140443	19807
2191	140507	19742
2192	140559	19676
2193	140619	19612
2194	140685	19548
2195	140734	19482
2196	140789	19417
2197	140845	19351
2198	140895	19285
2199	140959	19221
2200	141016	19156
2201	141087	19093
2202	141148	19029
2203	141218	18965
2204	141288	18902
2205	141353	18838
2206	141419	18774
2207	141465	18708
2208	141538	18645
2209	141611	18582
2210	141668	18517
2211	141723	18452
2212	141781	18387
2213	141831	18321
2214	141883	18255
2215	141933	18189
2216	141975	18123
2217	142030	18057
2218	142076	17991
2219	142139	17927
2220	142200	17863
2221	142258	17798
2222	142322	17734
2223	142389	17670
2224	142446	17605
2225	142506	17541
2226	142550	17474
2227	142608	17409
2228	142662	17344
2229	142720	17280
2230	142774	17214
2231	142838	17150
2232	142895	17086
2233	142950	17020
2234	143011	16956
2235	143083	16893
2236	143156	16830
2237	143210	16765
2238	143260	16699
2239	143311	16634
2240	143366	16569
2241	143428	16505
2242	143498	16441
2243	143563	16377
2244	143634	16314
2245	143693	16250
2246	143757	16186
2247	143827	16122
2248	143889	16058
2249	143952	15994
2250	144015	15930
2251	144069	15865
2252	144123	15800
2253	144187	15736
2254	144246	15672
2255	144311	15608
2256	144384	15545
2257	144437	15479
2258	144499	15415
2259	144561	15351
2260	144621	15287
2261	144677	15222
2262	144750	15159
2263	144813	15095
2264	144874	15031
2265	144925	14965
2266	144986	14901
2267	145043	14836
2268	145103	14772
2269	145158	14707
2270	145207	14642
2271	145270	14578
2272	145340	14514
2273	145403	14450
2274	145459	14386
2275	145518	14321
2276	145576	14257
2277	145632	14192
2278	145691	14128
2279	145755	14064
2280	145828	14001
2281	145897	13937
2282	145950	13872
2283	146005	13807
2284	146059	13743
2285	146121	13678
2286	146182	13614
2287	146244	13550
2288	146311	13486
2289	146365	13422
2290	146417	13357
2291	146481	13293
2292	146540	13228
2293	146607	13165
2294	146678	13102
2295	146741	13037
2296	146800	12973
2297	146867	12910
2298	146932	12846
2299	146996	12782
2300	147049	12717
2301	147114	12653
2302	147176	12589
2303	147235	12525
2304	147295	12461
2305	147352	12396
2306	147404	12331
2307	147461	12267
2308	147526	12203
2309	147589	12139
2310	147647	12075
2311	147703	12010
2312	147771	11946
2313	147827	11882
2314	147877	11817
2315	147935	11753
2316	147993	11688
2317	148043	11623
2318	148101	11559
2319	148207	11498
2320	148273	11435
2321	148327	11370
2322	148385	11306
2323	148440	11241
2324	148484	11176
2325	148546	11112
2326	148618	11048
2327	148667	10984
2328	148725	10919
2329	148790	10855
2330	148846	10791
2331	148905	10727
2332	148969	10663
2333	149031	10599
2334	149098	10535
2335	149152	10471
2336	149215	10407
2337	149262	10342
2338	149321	10278
2339	149384	10214
2340	149452	10150
2341	149520	10087
2342	149571	10022
2343	149635	9958
2344	149689	9894
2345	149755	9830
2346	149816	9766
2347	149886	9703
2348	149944	9638
2349	149997	9574
2350	150066	9510
2351	150123	9446
2352	150179	9382
2353	150247	9318
2354	150304	9254
2355	150365	9190
2356	150437	9127
2357	150500	9063
2358	150605	9001
2359	150675	8938
2360	150744	8874
2361	150798	8810
2362	150861	8746
2363	150922	8682
2364	150989	8618
2365	151047	8554
2366	151108	8490
2367	151163	8426
2368	151211	8361
2369	151268	8297
2370	151325	8233
2371	151387	8169
2372	151442	8105
2373	151494	8040
2374	151542	7975
2375	151596	7911
2376	151662	7847
2377	151734	7784
2378	151793	7720
2379	151851	7656
2380	151910	7592
2381	151969	7528
2382	152039	7464
2383	152102	7400
2384	152164	7337
2385	152213	7272
2386	152264	7208
2387	152334	7144
2388	152388	7080
2389	152445	7016
2390	152503	6952
2391	152567	6888
2392	152627	6824
2393	152679	6760
2394	152742	6696
2395	152802	6632
2396	152854	6568
2397	152921	6504
2398	152976	6440
2399	153036	6376
2400	153093	6312
2401	153162	6248
2402	153219	6184
2403	153278	6120
2404	153349	6057
2405	153403	5993
2406	153464	5929
2407	153523	5865
2408	153587	5801
2409	153643	5737
2410	153704	5673
2411	153769	5610
2412	153823	5546
2413	153882	5482
2414	153941	5418
2415	153996	5354
2416	154055	5290
2417	154110	5226
2418	154170	5162
2419	154240	5098
2420	154301	5035
2421	154368	4971
2422	154417	4907
2423	154478	4843
2424	154530	4779
2425	154584	4715
2426	154643	4651
2427	154696	4587
2428	154752	4523
2429	154817	4459
2430	154882	4396
2431	154933	4332
2432	154981	4267
2433	155043	4204
2434	155098	4140
2435	155160	4076
2436	155227	4012
2437	155282	3948
2438	155353	3885
2439	155403	3821
2440	155461	3757
2441	155520	3693
2442	155582	3630
2443	155647	3566
2444	155711	3502
2445	155765	3438
2446	155822	3374
2447	155881	3311
2448	155936	3247
2449	155989	3183
2450	156046	3119
2451	156119	3056
2452	156172	2992
2453	156232	2928
2454	156299	2864
2455	156366	2801
2456	156436	2737
2457	156486	2673
2458	156541	2610
2459	156601	2546
2460	156646	2482
2461	156715	2418
2462	156779	2355
2463	156838	2291
2464	156899	2227
2465	156951	2163
2466	157016	2100
2467	157076	2036
2468	157124	1972
2469	157195	1909
2470	157252	1845
2471	157310	1781
2472	157361	1718
2473	157409	1654
2474	157466	1590
2475	157529	1526
2476	157583	1463
2477	157636	1399
2478	157699	1335
2479	157755	1272
2480	157826	1208
2481	157886	1145
2482	157945	1081
2483	158009	1017
2484	158073	954
2485	158131	890
2486	158191	826
2487	158243	763
2488	158308	699
2489	158359	635
2490	158418	572
2491	158478	508
2492	158542	445
2493	158607	381
2494	158661	317
2495	158729	254
2496	158783	190
2497	158846	127
2498	158909	63
2499	158968	0
